22,121,2,11,[2]
23,125,3,15,[2]
33,132,3,12,[3]
33,231,3,21,[3]
34,135,4,15,[3]
34,236,4,26,[3]
44,143,4,13,[4]
44,242,4,22,[4]
44,341,4,31,[4]
45,246,5,26,[4]
55,154,5,14,[5]
55,253,5,23,[5]
55,352,5,32,[5]
55,451,5,41,[5]
64,161,4,11,[6]
65,163,5,13,[6]
65,261,5,21,[6]
66,165,6,15,[6]
66,264,6,24,[6]
66,363,6,33,[6]
66,462,6,42,[6]
66,561,6,51,[6]
101,202,11,22,[0]
101,303,11,33,[0]
101,404,11,44,[0]
101,505,11,55,[0]
101,606,11,66,[0]
102,204,12,24,[0]
102,306,12,36,[0]
103,206,13,26,[0]
111,2106,11,206,[1]
111,3105,11,305,[1]
111,4104,11,404,[1]
111,5103,11,503,[1]
111,6102,11,602,[1]
112,2125,12,225,[1]
112,3133,12,333,[1]
112,4141,12,441,[1]
112,5146,12,546,[1]
112,6154,12,654,[1]
113,2144,13,244,[1]
113,3161,13,361,[1]
114,1515,4,55,"[1, 1]"
114,1611,4,61,"[1, 1]"
114,2163,14,263,[1]
115,351,1,3,"[1, 5]"
115,1531,1,13,"[1, 5]"
122,521,12,51,[2]
122,2315,2,35,"[1, 2]"
123,215,3,5,"[1, 2]"
123,324,13,34,[2]
123,525,13,55,[2]
123,1026,13,106,[2]
123,1322,3,32,"[1, 2]"
123,2613,3,63,"[1, 2]"
124,1521,4,51,"[1, 2]"
131,3212,1,22,"[1, 3]"
132,231,12,21,[3]
133,432,13,42,[3]
133,1031,13,101,[3]
134,435,14,45,[3]
134,1036,14,106,[3]
135,236,15,26,[3]
135,1536,5,56,"[1, 3]"
135,1632,5,62,"[1, 3]"
136,3216,1,21,"[3, 6]"
141,4215,1,25,"[1, 4]"
143,242,13,22,[4]
143,341,13,31,[4]
144,642,14,62,[4]
145,646,15,66,[4]
151,513,1,3,"[1, 5]"
151,5311,1,31,"[1, 5]"
152,516,2,6,"[1, 5]"
152,1153,2,13,"[1, 5]"
152,2154,2,24,"[1, 5]"
152,3155,2,35,"[1, 5]"
152,4156,2,46,"[1, 5]"
152,5615,2,65,"[1, 5]"
154,253,14,23,[5]
154,352,14,32,[5]
154,451,14,41,[5]
154,1353,4,33,"[1, 5]"
154,4235,1,23,"[4, 5]"
156,1653,6,63,"[1, 5]"
163,261,13,21,[6]
164,361,14,31,[6]
165,264,15,24,[6]
165,363,15,33,[6]
165,462,15,42,[6]
165,561,15,51,[6]
166,365,16,35,[6]
166,564,16,54,[6]
166,1063,16,103,[6]
166,1262,16,122,[6]
166,1461,16,141,[6]
201,402,21,42,[0]
201,603,21,63,[0]
201,1104,21,114,[0]
201,1305,21,135,[0]
201,1506,21,156,[0]
202,303,22,33,[0]
202,404,22,44,[0]
202,505,22,55,[0]
202,606,22,66,[0]
203,406,23,46,[0]
204,306,24,36,[0]
215,651,2,6,"[1, 5]"
215,1322,5,32,"[1, 2]"
215,2613,5,63,"[1, 2]"
216,1203,16,103,[2]
216,1422,6,42,"[1, 2]"
221,1214,21,114,[2]
221,3203,21,303,[2]
222,1221,2,11,"[2, 2]"
222,1221,22,121,[2]
222,3216,22,316,[2]
222,4215,22,415,[2]
222,5214,22,514,[2]
222,6213,22,613,[2]
223,1225,3,15,"[2, 2]"
223,1225,23,125,[2]
223,3232,23,332,[2]
223,4234,23,434,[2]
223,5236,23,536,[2]
223,6241,23,641,[2]
224,1232,24,132,[2]
224,2423,4,43,"[2, 2]"
224,3245,24,345,[2]
224,4253,24,453,[2]
224,5261,24,561,[2]
224,6266,24,666,[2]
225,1236,25,136,[2]
225,3261,25,361,[2]
226,1243,26,143,[2]
226,2632,2,23,"[2, 6]"
231,1254,31,154,[2]
232,1261,32,161,[2]
233,1032,23,102,[3]
233,1265,33,165,[2]
233,1531,23,151,[3]
234,1035,24,105,[3]
234,1536,24,156,[3]
242,341,22,31,[4]
242,2145,2,15,"[2, 4]"
242,4323,2,33,"[2, 4]"
243,425,3,5,"[2, 4]"
243,1244,3,14,"[2, 4]"
243,1426,3,16,"[2, 4]"
243,2245,3,25,"[2, 4]"
243,3246,3,36,"[2, 4]"
243,4523,3,53,"[2, 4]"
244,643,24,63,[4]
244,1342,24,132,[4]
244,2041,24,201,[4]
245,1346,25,136,[4]
246,2644,6,64,"[2, 4]"
251,1521,2,12,"[1, 5]"
253,352,23,32,[5]
253,451,23,41,[5]
262,2164,2,14,"[2, 6]"
262,6424,2,44,"[2, 6]"
263,5264,3,54,"[2, 6]"
264,363,24,33,[6]
264,462,24,42,[6]
264,561,24,51,[6]
265,563,25,53,[6]
265,1161,25,111,[6]
265,2464,5,44,"[2, 6]"
266,565,26,55,[6]
266,1164,26,114,[6]
266,1463,26,143,[6]
266,1626,2,12,"[6, 6]"
266,2062,26,202,[6]
266,2361,26,231,[6]
301,602,31,62,[0]
301,1203,31,123,[0]
301,1504,31,154,[0]
301,2105,31,215,[0]
301,2406,31,246,[0]
302,604,32,64,[0]
302,1206,32,126,[0]
303,404,33,44,[0]
303,505,33,55,[0]
303,606,33,66,[0]
312,521,3,5,"[1, 2]"
315,1251,3,12,"[1, 5]"
322,1621,32,161,[2]
323,1124,33,114,[2]
323,1302,23,102,[3]
323,1625,33,165,[2]
323,2426,33,246,[2]
324,525,34,55,[2]
324,542,3,5,"[2, 4]"
324,1026,34,106,[2]
324,1305,24,105,[3]
325,1311,25,111,[3]
326,1314,26,114,[3]
326,2302,26,202,[3]
331,1323,31,123,[3]
331,2315,31,215,[3]
331,4302,31,402,[3]
332,1326,32,126,[3]
332,2323,32,223,[3]
332,3136,2,16,"[3, 3]"
332,4314,32,414,[3]
332,5311,32,511,[3]
332,6305,32,605,[3]
333,1332,3,12,"[3, 3]"
333,1332,33,132,[3]
333,2331,3,21,"[3, 3]"
333,2331,33,231,[3]
333,4326,33,426,[3]
333,5325,33,525,[3]
333,6324,33,624,[3]
334,1335,4,15,"[3, 3]"
334,1335,34,135,[3]
334,2336,4,26,"[3, 3]"
334,2336,34,236,[3]
334,3431,4,41,"[3, 3]"
334,4341,34,441,[3]
334,5342,34,542,[3]
334,6343,34,643,[3]
335,1341,35,141,[3]
335,2344,35,244,[3]
335,4353,35,453,[3]
335,5356,35,556,[3]
335,6362,35,662,[3]
336,563,3,5,"[3, 6]"
336,1344,36,144,[3]
336,2352,36,252,[3]
336,4365,36,465,[3]
341,1353,41,153,[3]
341,2365,41,265,[3]
342,1356,42,156,[3]
343,1362,43,162,[3]
344,1365,44,165,[3]
344,2042,34,202,[4]
345,2046,35,206,[4]
345,4635,5,65,"[3, 4]"
351,1531,3,13,"[1, 5]"
352,451,32,41,[5]
352,5236,2,26,"[3, 5]"
354,1425,3,12,"[4, 5]"
363,462,33,42,[6]
363,561,33,51,[6]
363,635,3,5,"[3, 6]"
364,1061,34,101,[6]
365,564,35,54,[6]
365,1063,35,103,[6]
365,1262,35,122,[6]
365,1461,35,141,[6]
366,1065,36,105,[6]
366,1464,36,144,[6]
366,2163,36,213,[6]
366,2562,36,252,[6]
366,3261,36,321,[6]
401,1102,41,112,[0]
401,1503,41,153,[0]
401,2204,41,224,[0]
401,2605,41,265,[0]
401,3306,41,336,[0]
402,603,42,63,[0]
402,1104,42,114,[0]
402,1305,42,135,[0]
402,1506,42,156,[0]
403,1106,43,116,[0]
404,505,44,55,[0]
